id,dwc:catalogNumber,dwc:recordedBy,dwc:recordNumber,dwc:country,dwc:kingdom,dwc:family,dwc:genus,dwc:specificEpithet,dwc:stateProvince,dwc:eventDate,edit_states,lenghtOfRedcordedBy,year,edit_recordedBy
3c57301a-4ebd-4ff8-8df3-62dc75f5cd5f,20123,p. j. van melle,277,united states,plantae,cupressaceae,juniperus,chinensis,new york,1943-09-24T00:00:00+00:00,new york,15,1943,p. j. v. melle
c61a0eee-74d9-4982-b1f7-5643390a6fc7,00614575,f. c. seymour;,5937,united states,plantae,poaceae,tridens,flavus,massachusetts,1943-08-30T00:00:00+00:00,massachusetts,13,1943,f. c. seymour
b66a856d-379d-44e6-ac0f-34feacef5f7f,19939,p. j. van melle,"245-a, part 2",united states,plantae,cupressaceae,juniperus,chinensis,pennsylvania,1943-07-22T00:00:00+00:00,pennsylvania,15,1943,p. j. v. melle
8fd6c2dc-2142-4c28-9271-610d4dd8598d,conn00154332,burton n. gates,19385,united states,plantae,orchidaceae,spiranthes,cernua,massachusetts,1943-10-11T00:00:00+00:00,massachusetts,15,1943,b. n. gates
d7bfa81a-ad76-4644-bc8f-cdd503a63f66,barcode-00565572,a. s. pease,"29,984",united states,plantae,rosaceae,,,new hampshire,1943-06-03T19:43:00-03:00,new hampshire,11,1943,a. s. pease
7c2cb225-5024-48f7-8c2b-5e5272871e7d,conn00176284,f. c. seymour,,united states,plantae,isoetaceae,isoetes,braunii,massachusetts,1943-08-01T00:00:00+00:00,massachusetts,13,1943,f. c. seymour
c8f741aa-bbe7-4097-b474-8364b510cf4b,245037,"boardman, charles m.",s.n.,united states,plantae,brachytheciaceae,brachythecium,plumosum,pennsylvania,1943-02-22T00:00:00+00:00,pennsylvania,14,1943,c. m. boardman
871eb8d2-fcca-4797-aa00-79868fbaa309,00737756,b. n. gates;,,united states,plantae,poaceae,,,massachusetts,1943-06-16T00:00:00+00:00,massachusetts,11,1943,b. n. gates
da76ad88-4119-4ac0-a442-1987f1e7f22c,90216127,h.n. moldenke,15740,united states,plantae,sematophyllaceae,brotherella,recurvans,pennsylvania,1943-08-14T00:00:00+00:00,pennsylvania,13,1943,h. n. moldenke
35710f43-3300-4ca1-9a7a-951f2d67ef64,00733397,f. e. wynne,2813,united states,plantae,scapaniaceae,diplophyllum,apiculatum,new york,1943-06-06T00:00:00+00:00,new york,11,1943,f. e. wynne
35ff2ce3-056d-4c71-93af-131663dd7fce,conn00118537,f. c. seymour,5872,united states,plantae,caryophyllaceae,stellaria,borealis,massachusetts,1943-08-06T00:00:00+00:00,massachusetts,13,1943,f. c. seymour
b1ff76fd-9bf4-4891-b132-8b7345fc77bc,barcode-00448838,r. c. bean,,united states,plantae,brassicaceae,,,massachusetts,1943-07-21T19:43:00-21:00,massachusetts,10,1943,r. c .bean
9cf2468c-d4f6-4273-aa56-11d8bfe8de57,240975,"boardman, charles m.",s.n.,united states,plantae,leskeaceae,leskea,obscura,pennsylvania,1943-06-13T00:00:00+00:00,pennsylvania,14,1943,c. m. boardman
890eb243-03e6-4bba-b066-264c96883e2e,barcode-00415510,e. j. palmer,46677,united states,plantae,poaceae,,,massachusetts,1943-07-16T00:00:00+00:00,massachusetts,12,1943,e. j. palmer
cb650b7f-a3a6-4d4e-8aa7-cf398a9c642d,00244618,e. b. matzke,,united states,plantae,jungermanniaceae,barbilophozia,barbata,pennsylvania,1943-08-01T00:00:00+00:00,pennsylvania,12,1943,e. b. matzke
92d0a9c6-0f30-4a91-b279-611ff9410970,00598957,a. s. pease;,30284,united states,plantae,amaranthaceae,chenopodium,glaucum,new hampshire,1943-08-30T00:00:00+00:00,new hampshire,11,1943,a. s. pease
52b2dc50-523a-4286-99bb-2fb504eb0861,barcode-00461073,r. c. bean,,united states,plantae,ericaceae,,,new hampshire,1943-08-04T19:43:00-04:00,new hampshire,10,1943,r. c .bean
dc8e581e-46b5-4b77-a09a-e551e5574287,barcode-00261943,a. r. hodgdon,4700,united states,plantae,cyperaceae,carex,gynandra,new hampshire,1943-07-07T00:00:00+00:00,new hampshire,13,1943,a. r. hodgdon
915adbb8-a4ab-4234-92ba-583f84c9d008,00675638,r. c. bean;,,united states,plantae,polygonaceae,rumex,maritimus,massachusetts,1943-07-26T00:00:00+00:00,massachusetts,10,1943,r. c .bean
530996ef-dc94-4942-835c-0fa70c89b42f,00759777,b. n. gates;,12003,united states,plantae,portulacaceae,portulaca,oleracea,massachusetts,1943-07-17T00:00:00+00:00,massachusetts,11,1943,b. n. gates
94359ca1-d81e-4a1b-84b3-ab8186b59e11,conn00009596,roy latham,21495,united states,plantae,dryopteridaceae,athyrium,filix-femina,new york,1943-07-19T00:00:00+00:00,new york,9,1943,r. latham
a7bf4fd5-dd60-4689-bd23-6d1d73b05c3b,00733676,b. n. gates;,12327,united states,plantae,woodsiaceae,athyrium,filix-femina,massachusetts,1943-06-30T00:00:00+00:00,massachusetts,11,1943,b. n. gates
49185e4a-daf5-4825-9098-de0e8e73e46c,00595026,r. e. torrey;,,united states,plantae,poaceae,cynodon,dactylon,massachusetts,1943-08-14T00:00:00+00:00,massachusetts,13,1943,r. e. torrey
9ead4fd0-002c-4562-9922-c745c3f8768c,00240915,h. n. moldenke,15825,united states,plantae,marchantiaceae,marchantia,polymorpha,pennsylvania,1943-08-22T00:00:00+00:00,pennsylvania,14,1943,h. n. moldenke
61ecc258-7a79-4afc-bffb-43bdba912298,conn00162385,e.j. palmer,46781,united states,plantae,rubiaceae,galium,triflorum,rhode island,1943-08-25T00:00:00+00:00,rhode island,12,1943,e. j. palmer
3971a26a-0a68-4c9c-9e90-ae749a39304f,barcode-00572312,a. s. pease,"30,027",united states,plantae,polygalaceae,,,new hampshire,1943-06-09T19:43:00-09:00,new hampshire,11,1943,a. s. pease
4aefcabd-81d7-4344-9de5-595f6e009cad,00613633,b. n. gates;,"10,454",united states,plantae,poaceae,festuca,ovina,massachusetts,1943-05-31T00:00:00+00:00,massachusetts,11,1943,b. n. gates
ea52905a-7347-439d-8575-2a45ba2fa3be,00685452,b. n. gates;,,united states,plantae,hypericaceae,hypericum,perforatum,massachusetts,1943-07-09T00:00:00+00:00,massachusetts,11,1943,b. n. gates
963df011-b710-476f-8152-ae471ad1691b,barcode-00217186,a. s. pease,30205,united states,plantae,cyperaceae,carex,backii,new hampshire,1943-07-02T00:00:00+00:00,new hampshire,11,1943,a. s. pease
eaf4e1e9-6d58-4676-86da-a3f8295fc088,00733660,m. h. fulford,,united states,plantae,trichocoleaceae,trichocolea,tomentella,new york,1943-08-01T00:00:00+00:00,new york,13,1943,m. h. fulford
c3426a77-50a8-4538-91b4-0d726ce39fcc,conn00124720,f. c. seymour,"""16,722""",united states,plantae,cyperaceae,carex,tribuloides,massachusetts,1943-08-06T00:00:00+00:00,massachusetts,13,1943,f. c. seymour
a434dfa5-e4c8-4134-92b5-5188c9ac1340,barcode-00622417,a. r. hodgdon,4476,united states,plantae,poaceae,,,new hampshire,1943-08-22T19:43:00-22:00,new hampshire,13,1943,a. r. hodgdon
a43bcb4b-ff6b-4a18-9dea-d33f7d351088,00586708,b. n. gates;,,united states,plantae,fabaceae,trifolium,hybridum,massachusetts,1943-06-11T00:00:00+00:00,massachusetts,11,1943,b. n. gates
638cff0f-fbc8-4bcc-a9e5-bcf7faa5a49f,barcode-00551200,a. s. pease,"30,081",united states,plantae,dryopteridaceae,,,new hampshire,1943-06-09T19:43:00-09:00,new hampshire,11,1943,a. s. pease
cf6735d5-a546-47b0-aba4-41f92ac5ad32,00613018,b. n. gates;,,united states,plantae,poaceae,echinochloa,crus-galli,massachusetts,1943-08-30T00:00:00+00:00,massachusetts,11,1943,b. n. gates
4f2d82cc-70f9-429d-bc4d-491b67b7ee69,barcode-00568972,a. s. pease,"30,061",united states,plantae,saxifragaceae,,,new hampshire,1943-06-09T19:43:00-09:00,new hampshire,11,1943,a. s. pease
9b4f38db-9a3f-4a8a-ad1d-f41dd5dce420,00411394,e. a. rau,2793,united states,plantae,bartramiaceae,bartramia,pomiformis,new york,1943-06-01T00:00:00+00:00,new york,9,1943,e. a. rau
4faf44c5-0e19-4524-8e8d-d246ad10b87f,00273889,h. habeeb,,united states,plantae,sphagnaceae,sphagnum,squarrosum,vermont,1943-07-01T00:00:00+00:00,vermont,9,1943,h. habeeb
c54f1dc6-9c8d-4b3e-8e94-c68dd2cdc05d,conn00171592,e.j. palmer,46714,united states,plantae,violaceae,viola,primulifolia,rhode island,1943-07-31T00:00:00+00:00,rhode island,12,1943,e. j. palmer
d8e444a8-d8ae-4663-a820-7509a44a70c1,00587862,f. c. seymour;,5839,united states,plantae,asteraceae,hieracium,piloselloides,massachusetts,1943-06-21T00:00:00+00:00,massachusetts,13,1943,f. c. seymour
bbf31c4b-3be6-4013-8e50-c74d7b9bca6f,barcode-00497280,b. n. gates,s.n.,united states,plantae,conocephalaceae,conocephalum,conicum,massachusetts,1943-10-09T00:00:00+00:00,massachusetts,11,1943,b. n. gates
c5c8e3e4-7641-453e-9f72-82b996c33248,00568522,r. c. bean;,,united states,plantae,onagraceae,oenothera,perennis,massachusetts,1943-06-27T00:00:00+00:00,massachusetts,10,1943,r. c .bean
c6155920-a2ef-4f8c-af72-0815c384f97d,conn00143511,clarence h. knowlton,,united states,plantae,poaceae,dichanthelium,xanthophysum,new hampshire,1943-08-05T00:00:00+00:00,new hampshire,14,1943,c. h. knowlton
c63e3552-2a60-4366-b995-aef06245be03,conn00170021,clarence h. knowlton,,united states,plantae,malvaceae,tilia,neglecta,massachusetts,1943-09-05T00:00:00+00:00,massachusetts,14,1943,c. h. knowlton
9d745810-a280-4fa6-a7d4-30b9e34f818c,00594973,b. n. gates;,,united states,plantae,poaceae,festuca,filiformis,massachusetts,1943-06-04T00:00:00+00:00,massachusetts,11,1943,b. n. gates
c522bca9-395b-4ce8-8d9a-4684a02f608f,235980,"boardman, charles m.",p103,united states,plantae,amblystegiaceae,hygrohypnum,eugyrium,pennsylvania,1943-11-06T00:00:00+00:00,pennsylvania,14,1943,c. m. boardman
c73b9699-ffcb-4394-87d7-9befbaa1739a,barcode-00222994,a. r. hodgdon,4719,united states,plantae,cyperaceae,carex,conoidea,new hampshire,1943-06-16T00:00:00+00:00,new hampshire,13,1943,a. r. hodgdon
bdb26542-f189-429b-9e38-d1163a7b59c3,00517092,clarence h. knowlton;,,united states,plantae,ericaceae,vaccinium,pallidum,massachusetts,1943-07-11T00:00:00+00:00,massachusetts,14,1943,c. h. knowlton
db2e9cdc-e08b-4593-b4cc-5669c7b833d8,00349270,i. m. haring,,united states,plantae,pottiaceae,bryoerythrophyllum,recurvirostre,vermont,1943-08-16T00:00:00+00:00,vermont,12,1943,i. m. haring
db8f48cb-57c1-43e9-99bd-13fb2c312577,246593,"grout, a. j.",s.n.,united states,plantae,brachytheciaceae,brachythecium,salebrosum,vermont,1943-11-01T00:00:00+00:00,vermont,11,1943,a. j. grout
a8b034aa-3562-4dbd-9977-02928a9e851b,barcode-00312818,e. j. palmer,46867,united states,plantae,caprifoliaceae,viburnum,nudum,massachusetts,1943-08-18T00:00:00+00:00,massachusetts,12,1943,e. j. palmer
bf547a3c-a8e7-4a09-9aff-485030f6b832,255351,"boardman, charles m.",s.n.,united states,plantae,hypnaceae,calliergonella,lindbergii,pennsylvania,1943-06-29T00:00:00+00:00,pennsylvania,14,1943,c. m. boardman
73e7ec17-ac81-4964-ad44-036b73494d10,barcode-00228246,a. s. pease,30196,united states,plantae,cyperaceae,carex,crawfordii,new hampshire,1943-07-02T00:00:00+00:00,new hampshire,11,1943,a. s. pease
deaa35a1-2e95-4256-99b6-6fa0384f121e,00637081,f. w. hunnewell;,17830,united states,plantae,asteraceae,rudbeckia,hirta,massachusetts,1943-07-15T00:00:00+00:00,massachusetts,15,1943,f. w. hunnewell
3a7e78a7-0a92-4a8b-be71-056e01c52d6e,00629296,a. s. pease;,30269,united states,plantae,hypericaceae,triadenum,virginicum,new hampshire,1943-08-30T00:00:00+00:00,new hampshire,11,1943,a. s. pease
bef59090-a6ae-4983-9f17-5e9b30e4cf65,barcode-00423281,e. j. palmer,46871a,united states,plantae,rosaceae,rubus,,massachusetts,1943-08-19T00:00:00+00:00,massachusetts,12,1943,e. j. palmer
bf51a01b-3981-44b8-be7b-68f37a054211,barcode-00214920,f. c. seymour,5922,united states,plantae,cyperaceae,carex,appalachica,massachusetts,1943-08-24T00:00:00+00:00,massachusetts,13,1943,f. c. seymour
fa2a6d2c-bc67-4485-a772-e0f543d811d2,conn00175792,"""gates, bill""",,united states,plantae,dryopteridaceae,dryopteris,spinulosa,massachusetts,1943-08-13T00:00:00+00:00,massachusetts,11,1943,b. gates
bfc1ecd0-2216-428c-8a1e-030f72a77b25,barcode-00423280,e. j. palmer,46871a,united states,plantae,rosaceae,,,massachusetts,1943-08-19T00:00:00+00:00,massachusetts,12,1943,e. j. palmer
fb6b20a2-b212-4080-b319-64b79bb17c0f,barcode-00348687,e. j. palmer,46864,united states,plantae,juncaceae,,,massachusetts,1943-08-18T00:00:00+00:00,massachusetts,12,1943,e. j. palmer
3df0b548-f5e3-4460-b0cf-ae80c75f47ed,ill00016007,w. f. rapp,s.n.,united states,plantae,ditrichaceae,ditrichum,pusillum,new jersey,1943-04-18T00:00:00+00:00,new jersey,10,1943,w. f. rapp
3db6feff-2df0-42ed-bc96-cb27e4593294,00569152,f. c. seymour;,5948,united states,plantae,cistaceae,lechea,intermedia,massachusetts,1943-09-08T00:00:00+00:00,massachusetts,13,1943,f. c. seymour
b1909eaf-5fbe-4c37-abdd-4be2c479ef50,barcode-00461637,a. s. pease,"30,044",united states,plantae,ericaceae,,,new hampshire,1943-06-05T19:43:00-05:00,new hampshire,11,1943,a. s. pease
92ce79bb-8611-44ba-9186-0675c7687ca8,conn00096282,e.j. palmer,46743,united states,plantae,fabaceae,lespedeza,nuttallii,rhode island,1943-07-31T00:00:00+00:00,rhode island,12,1943,e. j. palmer
e73bcac2-67a8-4623-b14e-3278ec2ca49e,00461072,clarence h. knowlton;,,united states,plantae,ericaceae,gaylussacia,baccata,new hampshire,1943-08-04T00:00:00+00:00,new hampshire,14,1943,c. h. knowlton
e4536b22-be20-4999-833b-19887105862a,barcode-00594973,b. n. gates,,united states,plantae,poaceae,,,massachusetts,1943-06-04T19:43:00-04:00,massachusetts,11,1943,b. n. gates
af95fee3-3aa3-4d22-b2ce-15ac731276f0,00503136,arthur stanley pease;,"30,029",united states,plantae,orobanchaceae,pedicularis,canadensis,new hampshire,1943-06-09T00:00:00+00:00,new hampshire,11,1943,a. s. pease
d146377b-12f5-4bc2-b4b0-7cd8a7196dfc,barcode-00218256,a. r. hodgdon,4500,united states,plantae,cyperaceae,carex,bromoides,new hampshire,1943-06-26T00:00:00+00:00,new hampshire,13,1943,a. r. hodgdon
7c85f8f8-5b64-4074-bc73-44a1964554dd,00564128,b. n. gates;,19341,united states,plantae,asteraceae,erigeron,annuus,massachusetts,1943-06-20T00:00:00+00:00,massachusetts,11,1943,b. n. gates
b42215fa-e90b-4984-8abc-64ea849a7d44,00735175,a. s. pease;,30258,united states,plantae,asteraceae,senecio,viscosus,new hampshire,1943-08-27T00:00:00+00:00,new hampshire,11,1943,a. s. pease
d3effd66-b395-4493-a717-dba0981531f5,barcode-00217550,a. s. pease,30480,united states,plantae,cyperaceae,carex,argyrantha,new hampshire,1943-07-10T00:00:00+00:00,new hampshire,11,1943,a. s. pease
7d0c9717-098c-44cd-b1a1-9d717775589f,00484390,clarence h. knowlton;,,united states,plantae,rubiaceae,cephalanthus,occidentalis,new hampshire,1943-08-04T00:00:00+00:00,new hampshire,14,1943,c. h. knowlton
95063e00-478a-4b39-b41b-53c3539fde81,246543,"boardman, charles m.",s.n.,united states,plantae,brachytheciaceae,brachythecium,salebrosum,pennsylvania,1943-02-22T00:00:00+00:00,pennsylvania,14,1943,c. m. boardman
96235401-b973-40a4-8f3d-cc876f7a96e6,conn00135396,burton n. gates,17034,united states,plantae,poaceae,agrostis,stolonifera,massachusetts,1943-07-07T00:00:00+00:00,massachusetts,15,1943,b. n. gates
d5577907-a3a6-41a0-b5ab-1aa0659045e2,barcode-00462828,e. j. palmer,46717,united states,plantae,orchidaceae,,,rhode island,1943-07-31T19:43:00+00:00,rhode island,12,1943,e. j. palmer
d5eb7344-ec84-4d4f-9384-38b1a3f61ba2,msc-b-0003978,"knobloch, i.",12004,united states,plantae,fissidentaceae,fissidens,taxifolius,new york,1943-04-25T00:00:00+00:00,new york,12,1943,i. knobloch
e95a6c53-a75a-4b5e-8dfd-96d908f13a18,1073059,r. m. schuster,h3537,united states,plantae,scapaniaceae,lophozia,ventricosa,new york,1943-11-10T00:00:00+00:00,new york,14,1943,r. m. schuster
e2798a2a-8d3d-4f22-a673-909f3d3d5897,00568167,c. h. knowlton;,,united states,plantae,lentibulariaceae,utricularia,cornuta,new hampshire,1943-08-03T00:00:00+00:00,new hampshire,14,1943,c. h. knowlton
99655ffc-1798-40b8-92ff-9a6786cdd938,00437715,f. e. wynne,2797,united states,plantae,fontinalaceae,fontinalis,antipyretica,new york,1943-06-01T00:00:00+00:00,new york,11,1943,f. e. wynne
2676fcbf-b5b2-4ba1-a52a-a641a79efa0b,barcode-00569152,f. c. seymour,5948,united states,plantae,cistaceae,,,massachusetts,1943-09-08T19:43:00-08:00,massachusetts,13,1943,f. c. seymour
8c94e8a4-384a-44ae-931e-d4c9e0d9c142,100233,"boardman, charles m",s.n.,united states,plantae,mniaceae,pohlia,nutans,pennsylvania,1943-06-13T00:00:00+00:00,pennsylvania,14,1943,c. m. boardman
157f63fe-47d7-40b7-8c0d-b4e972e140a3,128982,"habeeb, herbert",s.n.,united states,plantae,dicranaceae,dicranum,fuscescens,vermont,1943-07-31T00:00:00+00:00,vermont,15,1943,h. habeeb
82e5b79d-f69b-496c-8aba-01b292bb85f7,90245631,alta schrock,s.n.,united states,plantae,dicranaceae,dicranum,flagellare,pennsylvania,1943-06-19T00:00:00+00:00,pennsylvania,12,1943,a. schrock
a56b913b-d7a2-4b67-bf27-463fd78dc285,00335827,i. m. haring,209,united states,plantae,dicranaceae,dicranum,fuscescens,vermont,1943-08-15T00:00:00+00:00,vermont,12,1943,i. m. haring
6ed1bf4d-5bf0-485a-abdf-bfb383567015,conn00154307,burton n. gates,17.383,united states,plantae,orchidaceae,spiranthes,cernua,massachusetts,1943-09-05T00:00:00+00:00,massachusetts,15,1943,b. n. gates
34a5a0b0-9b38-46cb-a049-d0ec25831fec,148168,"boardman, charles m",p39,united states,plantae,entodontaceae,entodon,cladorrhizans,pennsylvania,1943-02-22T00:00:00+00:00,pennsylvania,14,1943,c. m. boardman
d9b1225f-c334-4d73-b6a1-8c9b38fde304,00326707,f. e. wynne,2792,united states,plantae,dicranaceae,orthodicranum,flagellare,new york,1943-06-01T00:00:00+00:00,new york,11,1943,f. e. wynne
b1380b20-fdfc-4882-b55b-04c3303c6e4c,90080542,h.n. moldenke,16049,united states,plantae,thuidiaceae,thuidium,delicatulum,pennsylvania,1943-12-02T00:00:00+00:00,pennsylvania,13,1943,h. n. moldenke
bb8ee1cc-2933-4aba-aced-436fb65eb433,00257662,r. m. schuster,117,united states,plantae,plagiochilaceae,plagiochila,asplenioides,new york,1943-03-21T00:00:00+00:00,new york,14,1943,r. m. schuster
a6f5bddf-30c4-4cc9-8a10-11089b8dc981,barcode-00583393,a. s. pease,"30,164",united states,plantae,poaceae,,,new hampshire,1943-06-29T19:43:00+00:00,new hampshire,11,1943,a. s. pease
7cf7524a-7e44-43d8-bb66-75459cb3dfb7,00501032,arthur stanley pease;,"30,332",united states,plantae,asteraceae,solidago,rugosa,new hampshire,1943-09-20T00:00:00+00:00,new hampshire,11,1943,a. s. pease
dbbd4a81-390f-4b41-877a-d430a393152b,00773023,e. j. palmer;,46736,united states,plantae,hypericaceae,hypericum,punctatum,rhode island,1943-07-31T00:00:00+00:00,rhode island,12,1943,e. j. palmer
f2a6188d-db10-4846-a6df-a30a9f154469,00261528,r. m. schuster,106,united states,plantae,geocalycaceae,lophocolea,minor,new york,1943-11-14T00:00:00+00:00,new york,14,1943,r. m. schuster
a9abeb5a-9808-4df9-a221-bbfd364b6134,barcode-00312698,e. j. palmer,46702,united states,plantae,campanulaceae,campanula,aparinoides,massachusetts,1943-07-26T00:00:00+00:00,massachusetts,12,1943,e. j. palmer
80ab8a90-c044-4489-9e85-4ccef3172ca9,barcode-00485125,e. j. palmer,46725,united states,plantae,orchidaceae,,,rhode island,1943-07-31T19:43:00+00:00,rhode island,12,1943,e. j. palmer
7f6b82ca-2aac-4e74-98cb-29bf1d514ba2,conn00041840,roy latham,21137,united states,plantae,poaceae,festuca,rubra,new york,1943-06-15T00:00:00+00:00,new york,9,1943,r. latham
92010c8f-5a1f-457b-9913-e771761587d6,barcode-00229406,a. s. pease,29975,united states,plantae,cyperaceae,carex,deflexa,new hampshire,1943-06-02T00:00:00+00:00,new hampshire,11,1943,a. s. pease
2ee4ac80-1a40-4c81-842c-dc6a0c866370,barcode-00217191,a. s. pease,30020,united states,plantae,cyperaceae,carex,backii,new hampshire,1943-06-09T00:00:00+00:00,new hampshire,11,1943,a. s. pease
41663d13-e1c1-4025-bbc9-21693ecfa75d,00613511,f. c. seymour;,5936,united states,plantae,poaceae,eragrostis,cilianensis,massachusetts,1943-08-30T00:00:00+00:00,massachusetts,13,1943,f. c. seymour
945fd845-e39f-4d40-85e1-04e58b9e04c5,barcode-00594834,b. n. gates,17823,united states,plantae,poaceae,,,massachusetts,1943-07-02T19:43:00-02:00,massachusetts,11,1943,b. n. gates
f5e3e8c1-3bdf-42c0-9602-a6792f19d3d2,barcode-00461959,r. c. bean,,united states,plantae,ericaceae,,,massachusetts,1943-07-26T19:43:00+00:00,massachusetts,10,1943,r. c .bean
cb10b9de-4aa4-4284-9155-76058cc699bb,conn00027418,roy latham,21147,united states,plantae,asteraceae,hieracium,pratense,new york,1943-06-24T00:00:00+00:00,new york,9,1943,r. latham
6598bb74-65e0-47dd-b72c-df248ae3f7c2,20111,p. j. van melle,156-b,united states,plantae,cupressaceae,juniperus,sargentii,new york,1943-01-05T00:00:00+00:00,new york,15,1943,p. j. v. melle
3253fbf5-ef1e-4a07-a9fa-42e451748f4d,00379992,i. m. haring,,united states,plantae,mniaceae,mnium,stellare,vermont,1943-08-16T00:00:00+00:00,vermont,12,1943,i. m. haring
d91fb7f8-e132-4b18-b5ba-8e75174bca21,00568523,r. c. bean;,,united states,plantae,onagraceae,oenothera,perennis,massachusetts,1943-06-27T00:00:00+00:00,massachusetts,10,1943,r. c .bean
5b19fb3a-f753-4490-8b94-61f42a80b7d4,20086,p. j. van melle,162-e,united states,plantae,cupressaceae,juniperus,chinensis,new york,1943-02-04T00:00:00+00:00,new york,15,1943,p. j. v. melle
23475246-f337-4a9c-a1fd-96c7a1c6f8a7,19994,p. j. van melle,283-type,united states,plantae,cupressaceae,juniperus,chinensis,new york,1943-10-27T00:00:00+00:00,new york,15,1943,p. j. v. melle
334a7c87-2851-468c-96ef-4d36fc4155ac,245114,"trask, w.",340,united states,plantae,brachytheciaceae,brachythecium,plumosum,vermont,1943-07-25T00:00:00+00:00,vermont,9,1943,w. trask
cd39fd85-0ddb-4077-bf1f-5ed41e350c25,20120,p. j. van melle,272,united states,plantae,cupressaceae,juniperus,chinensis,new york,1943-09-24T00:00:00+00:00,new york,15,1943,p. j. v. melle
801bc9c1-2696-4323-8df3-92de69793c69,18897,p. j. van melle,219,united states,plantae,cupressaceae,juniperus,procumbens,new york,1943-05-19T00:00:00+00:00,new york,15,1943,p. j. v. melle
7a1597c6-d68e-4e5e-b631-0ecc09cb241a,barcode-00463540,m. merriam,,united states,plantae,orchidaceae,,,new hampshire,1943-05-31T19:43:00+00:00,new hampshire,10,1943,m. merriam
4180eb86-bc40-4e8d-83bd-c5468fcb6bbc,20067,p. j. van melle,174,united states,plantae,cupressaceae,juniperus,chinensis,new york,1943-03-02T00:00:00+00:00,new york,15,1943,p. j. v. melle
dd70c221-889a-454f-98cb-0efc4941282e,20013,p. j. van melle,180-b,united states,plantae,cupressaceae,juniperus,chinensis,new york,1943-04-20T00:00:00+00:00,new york,15,1943,p. j. v. melle
da62c66f-95f6-4e4a-8bf9-fdee2ec04b1c,,g.n. jones,16166,united states,plantae,lamiaceae,galeopsis,tetrahit,massachusetts,1943-08-07T00:00:00+00:00,massachusetts,10,1943,g. n. jones
f866ddfc-5582-4351-b47f-527e0a716fd4,19988,p. j. van melle,267,united states,plantae,cupressaceae,juniperus,chinensis,new york,1943-09-16T00:00:00+00:00,new york,15,1943,p. j. v. melle
419af511-617e-42ef-a862-ec11f44b58a3,conn00060195,e.j. palmer,46812-a,united states,plantae,lamiaceae,scutellaria,lateriflora,rhode island,1943-08-02T00:00:00+00:00,rhode island,12,1943,e. j. palmer
84c30559-60c1-41b4-9ef2-5f0dd616f07f,barcode-00483377,a. s. pease,"30,118",united states,plantae,apiaceae,,,new hampshire,1943-06-18T19:43:00-18:00,new hampshire,11,1943,a. s. pease
1dfdf26e-0aba-4a86-a82f-3db2d52ee522,barcode-00503984,a. r. hodgdon,4548,united states,plantae,polygonaceae,,,new hampshire,1943-10-05T19:43:00-05:00,new hampshire,13,1943,a. r. hodgdon
e51ce076-5322-4595-8542-5c3e57832385,barcode-00503137,a. s. pease,"30,026",united states,plantae,orobanchaceae,,,new hampshire,1943-06-09T19:43:00-09:00,new hampshire,11,1943,a. s. pease
f5ead105-7b3f-4238-be87-f61a1965a8ef,barcode-00505262,b. n. gates,,united states,plantae,scrophulariaceae,,,massachusetts,1943-07-10T19:43:00-10:00,massachusetts,11,1943,b. n. gates
8ae013e0-4dc1-43c8-a07b-927084ddbb64,barcode-00564911,a. s. pease,30453,united states,plantae,brassicaceae,,,new hampshire,1943-08-07T19:43:00-07:00,new hampshire,11,1943,a. s. pease
dcbebdeb-7918-49f8-801d-1768e0c7c7ce,barcode-00561268,b. n. gates,17543-b,united states,plantae,rosaceae,,,massachusetts,1943-07-01T19:43:00-01:00,massachusetts,11,1943,b. n. gates
0dfe906d-7ef4-468f-b7f7-0afc08165906,barcode-00534886,e. j. palmer,46900,united states,plantae,fabaceae,,,rhode island,1943-09-11T19:43:00-11:00,rhode island,12,1943,e. j. palmer
a0600536-066d-4c4f-b915-0cfbf9b67115,barcode-00749202,a. r. hodgdon,4621,united states,plantae,lamiaceae,,,vermont,1943-05-19T19:43:00-19:00,vermont,13,1943,a. r. hodgdon
6ff62cf0-ea7c-4b46-8747-75ec269d1e02,00739813,r. c. bean;,,united states,plantae,fabaceae,lespedeza,capitata,massachusetts,1943-08-15T00:00:00+00:00,massachusetts,10,1943,r. c .bean
febda2ef-2a4d-4d1e-a8dc-3263b3727a60,00690225,a. s. pease;,30139,united states,plantae,ophioglossaceae,botrychium,virginianum,new hampshire,1943-06-18T00:00:00+00:00,new hampshire,11,1943,a. s. pease
d7dde89c-f1b4-42cb-8751-c543182fea92,00216045,c. h. knowlton;,,united states,plantae,lycopodiaceae,diphasiastrum,tristachyum,new hampshire,1943-08-05T00:00:00+00:00,new hampshire,14,1943,c. h. knowlton
b63b7c53-751a-4273-bd48-fabb82db7771,00649752,e. j. palmer;,46849,united states,plantae,rosaceae,agrimonia,gryposepala,massachusetts,1943-08-09T00:00:00+00:00,massachusetts,12,1943,e. j. palmer
d0193b29-e5c2-4676-adea-36684545215c,barcode-00587861,f. c. seymour,5840,united states,plantae,asteraceae,,,massachusetts,1943-06-21T19:43:00-21:00,massachusetts,13,1943,f. c. seymour
6ade1d4b-29ce-425f-8a0f-b386db0164d5,barcode-00535629,f. c. seymour,5938,united states,plantae,asteraceae,,,massachusetts,1943-08-30T19:43:00+00:00,massachusetts,13,1943,f. c. seymour
