id,dwc:catalogNumber,dwc:recordedBy,dwc:recordNumber,dwc:country,dwc:kingdom,dwc:family,dwc:genus,dwc:specificEpithet,dwc:stateProvince,dwc:eventDate,edit_states,lenghtOfRedcordedBy,year,edit_recordedBy
2b0ded8f-39c2-46f0-991e-4cf70bc3ce72,00490189,w. t. winne; w. c. muenscher & e. l. shannon,230,united states,plantae,fontinalaceae,fontinalis,dalecarlica,new york,1941-06-15T00:00:00+00:00,new york,44,1941,w. t. winne; e. l. shannon & w. c. muenscher
77ada379-0179-4d8a-8d69-d0250dd16d8b,conn00139428,"""weatherby, c.a.; hanmer, c.c.""",7004,united states,plantae,poaceae,dichanthelium,sphaerocarpon,new york,1941-07-02T00:00:00+00:00,new york,29,1941,"c. a. weatherby; hanmer, c.c."
78ab2ca9-2500-4b3a-900a-cbe8893296de,conn00173984,hannah croasdale,,united states,plantae,dryopteridaceae,gymnocarpium,linnaeana,new hampshire,1941-09-26T00:00:00+00:00,new hampshire,16,1941,h. croasdale
2db2ee09-55de-4275-96e9-1962dc6f673f,00715670,b. n. gates; j. potter,,united states,plantae,pinaceae,picea,rubens,massachusetts,1941-11-03T00:00:00+00:00,massachusetts,22,1941,b. n. gates; j. potter
518eb8e2-8801-4253-a763-90acaff90120,0000250,"c. a. taylor, jr.",s.n.,united states,plantae,equisetaceae,equisetum,scirpoides,new york,1941-08-02T00:00:00+00:00,new york,16,1941,c. a. taylor jr.
a14afa83-4ad6-44ae-86ce-8e0ffab8b873,conn00173518,hannah croasdale,,united states,plantae,thelypteridaceae,thelypteris,thelypteris,new hampshire,1941-09-26T00:00:00+00:00,new hampshire,16,1941,h. croasdale
54877a2e-213e-41e5-947d-af2b9de8ac2f,00660729,a. r. hodgdon; l. b. smith; d. l. smith,,united states,plantae,amaranthaceae,suaeda,maritima,new hampshire,1941-09-13T00:00:00+00:00,new hampshire,39,1941,a. r. hodgdon; l. b. smith & d. l. smith
5d779738-2c6d-4112-a783-6f48bdc42d92,conn00083334,"""potter, d.; pride, m.h.""",14604,united states,plantae,araliaceae,aralia,nudicaulis,massachusetts,1941-05-21T00:00:00+00:00,massachusetts,22,1941,"d. potter, m. h. pride"
122614bf-3771-486b-8b6e-ad75bf235c00,conn00124020,hadwen botanical club field trip,14690,united states,plantae,liliaceae,lilium,philadelphicum,massachusetts,1941-07-29T00:00:00+00:00,massachusetts,32,1941,hadwen botanical club field trip
85831e02-d90e-4fb4-a821-625c520a9c15,barcode-00232966,"c. a.weatherby, u. f. weatherby & l. b. smith",,united states,plantae,cyperaceae,carex,echinata,massachusetts,1941-06-13T00:00:00+00:00,massachusetts,45,1941,c. a. weatherby; u. f. weatherby; l. b. smith
86d1e732-7960-4924-b04c-72ae8d6bfbd9,conn00088887,"""potter, d.; pride, m.h.""",6459,united states,plantae,brassicaceae,lepidium,virginicum,massachusetts,1941-07-11T00:00:00+00:00,massachusetts,22,1941,"d. potter, m. h. pride"
2cc8bd80-4c15-423a-ae0f-357813a14ab2,00516279,w. t. winne; w. c. muenscher & e. l. shannon,223,united states,plantae,fontinalaceae,fontinalis,novae-angliae,new york,1941-06-14T00:00:00+00:00,new york,44,1941,w. t. winne; e. l. shannon & w. c. muenscher
bff174ed-5be7-4cd0-b741-7197dd46b9ab,utc00092136,lb smith; bg shubert; c. vargas,,united states,plantae,equisetaceae,equisetum,hyemale,massachusetts,1941-05-27T00:00:00+00:00,massachusetts,31,1941,lb smith; bg shubert; c. vargas
61e8c1e0-dbeb-449f-abfc-9599e886ce37,conn00080001,"""pride, george; potter, david""","""15,954""",united states,plantae,apiaceae,daucus,carota,massachusetts,1941-08-18T00:00:00+00:00,massachusetts,19,1941,d. potter & g. pride
5a77484e-0dad-4b26-b09d-9c4f1bc86cb8,conn00124701,h. b. c. field trips,"""15,347""",united states,plantae,cyperaceae,carex,vulpinoidea,massachusetts,1941-07-29T00:00:00+00:00,massachusetts,20,1941,h. b. c. field trips
898b52e4-22be-42c1-a2ff-0042aed62f1d,00845331,collector unspecified,2178,united states,plantae,dicranaceae,dicranum,scoparium,new york,1941-11-09T00:00:00+00:00,new york,19,1941,[no data available]
2204732f-5318-4a72-b82b-1505164b01d1,00483964,ralph carleton bean;,,united states,plantae,rosaceae,amelanchier,canadensis,massachusetts,1941-05-04T00:00:00+00:00,massachusetts,20,1941,r. c .bean
2f68c791-03e9-433f-b0e0-b5d0f476801f,00393035,i. schnooberger; j. kucyniak,3986,united states,plantae,polytrichaceae,pogonatum,pensilvanicum,vermont,1941-08-16T00:00:00+00:00,vermont,28,1941,i. schnooberger; j. kucyniak
3071d59d-6a96-4eec-913d-fca85857724f,00374341,h. a. gleason jr.,3378,united states,plantae,tetraphidaceae,tetraphis,pellucida,pennsylvania,1941-07-22T00:00:00+00:00,pennsylvania,17,1941,h. a. gleason jr.
8cfb9121-be77-47d3-aa6d-93522a3c2a3e,conn00111993,hadwen botanical club field trip,14681,united states,plantae,ericaceae,vaccinium,pensylvanicum,massachusetts,1941-05-04T00:00:00+00:00,massachusetts,32,1941,hadwen botanical club field trip
f9313c8d-7c7c-4c5b-87d7-af590dce52bd,conn00176507,joseph m. mainville,,united states,plantae,lycopodiaceae,diphasiastrum,tristachyum,massachusetts,1941-09-01T00:00:00+00:00,massachusetts,19,1941,j. m. mainville
198ff3a5-d31f-45f7-9124-c6dec78330fe,barcode-00573848,a. r. hodgdon; l. b. smith & d. l. smith,,united states,plantae,cistaceae,,,new hampshire,1941-09-14T19:41:00-14:00,new hampshire,40,1941,a. r. hodgdon; l. b. smith & d. l. smith
eff08fea-a93d-4075-8e80-33590d26c3d1,90248195,truman g. yuncker,10580,united states,plantae,ditrichaceae,ceratodon,purpureus,pennsylvania,1941-07-07T00:00:00+00:00,pennsylvania,17,1941,truman g. yuncker
794fe00d-8a37-40eb-84e5-ba68f0f1ac47,100247392,"bird, charles durham",583,united states,plantae,andreaeaceae,andreaea,rupestris,vermont,1941-02-08T00:00:00+00:00,vermont,20,1941,"bird, charles durham"
4b83005c-13dd-4483-9846-5d426248a35e,conn00017064,"""manning, wayne eyer;""",8101,united states,plantae,juglandaceae,carya,ovalis,massachusetts,1941-05-17T00:00:00+00:00,massachusetts,20,1941,"manning, wayne eyer;"
878d334f-4f1f-4a26-9398-5e73b8bb315c,00416210,w. l. c. muenscher,290,united states,plantae,fontinalaceae,dichelyma,capillaceum,new york,1941-07-16T00:00:00+00:00,new york,18,1941,w. l. c. muenscher
b3fc84c8-1beb-4637-b76f-2278ed55b790,00490567,w. t. winne; w. c. muenscher,249,united states,plantae,fontinalaceae,fontinalis,duriaei,new york,1941-06-29T00:00:00+00:00,new york,28,1941,w. t. winne; w. c. muenscher
acb70beb-d9f0-475e-9584-5c2b6298b431,00448696,a. s. pease; r. c. bean,28857,united states,plantae,brassicaceae,barbarea,vulgaris,new hampshire,1941-08-01T00:00:00+00:00,new hampshire,23,1941,a. s. pease & r. c. bean
ccd19984-da89-40ad-8eee-1deb886a2b1c,00515702,"w. t. winne; w. c. muenscher, e. l. shannon",228,united states,plantae,fontinalaceae,fontinalis,novae-angliae,new york,1941-06-15T00:00:00+00:00,new york,43,1941,w. t. winne; e. l. shannon & w. c. muenscher
76dba63a-4501-4e1e-83e1-90ef37575f66,90228754,"h.a. gleason, jr.",3371,united states,plantae,hypnaceae,hypnum,imponens,pennsylvania,1941-07-22T00:00:00+00:00,pennsylvania,16,1941,h. a. gleason jr.
7bbe222e-e1e6-4a24-b7f8-add599934e22,conn00176449,hadwen botanical club field trip,,united states,plantae,lycopodiaceae,diphasiastrum,complanatum,massachusetts,1941-05-04T00:00:00+00:00,massachusetts,32,1941,hadwen botanical club field trip
5d74dfa0-9236-419d-bc3d-d4314465cc17,conn00177243,"""potter, d.; pride, m.h.""",,united states,plantae,dryopteridaceae,athyrium,angustum,massachusetts,1941-08-11T00:00:00+00:00,massachusetts,22,1941,"d. potter, m. h. pride"
77d73fac-48f5-413e-96de-cc019dc8996d,barcode-00232964,"c. a.weatherby, u. f. weatherby & l. b. smith",,united states,plantae,cyperaceae,carex,echinata,massachusetts,1941-06-13T00:00:00+00:00,massachusetts,45,1941,c. a. weatherby; u. f. weatherby; l. b. smith
9ce960c2-647c-4dc6-9183-bf2bb0a4a534,conn00094844,"""weatherby, c.a.; weatherby, una f.; smith, l. b.""",1119,united states,plantae,cyperaceae,carex,limosa,massachusetts,1941-06-13T00:00:00+00:00,massachusetts,48,1941,c. a. weatherby; u. f. weatherby; l. b. smith
5fdce0ff-6c8f-4246-9f7b-f2caeb1f7c0b,barcode-00135931,"a. r. hodgdon, r. feuer & e. andrews",3413,united states,plantae,lycopodiaceae,,,new hampshire,1941-04-18T00:00:00+00:00,new hampshire,36,1941,"a. r. hodgdon, r. feuer & e. andrews"
60c308fa-f8fa-4823-bbaf-c724496a8da8,00515697,w. t. winne; w. c. muenscher,398,united states,plantae,fontinalaceae,fontinalis,novae-angliae,new york,1941-08-21T00:00:00+00:00,new york,28,1941,w. t. winne; w. c. muenscher
1cfdd9dd-a8fc-44c4-a908-b25383a2c357,conn00170725,hadwen botanical club field trip,14699,united states,plantae,taxaceae,taxus,canadensis,massachusetts,1941-09-14T00:00:00+00:00,massachusetts,32,1941,hadwen botanical club field trip
d5664c06-0e5e-41f6-b5b4-d7c3b7c60346,00551565,e. m. kittredge;,,united states,plantae,woodsiaceae,deparia,acrostichoides,vermont,1941-08-30T00:00:00+00:00,vermont,16,1941,e. m. kittredge
deed44a0-694c-46b9-97f9-17b95df143ac,conn00109423,"""potter, d.; pride, m.h.""",14731,united states,plantae,ericaceae,epigaea,repens,massachusetts,1941-05-04T00:00:00+00:00,massachusetts,22,1941,"d. potter, m. h. pride"
a0903990-870d-43de-9b6a-07c858f0dce3,wtu-b-043566,e. lawton [probably elva lawton].,96,united states,plantae,amblystegiaceae,amblystegium,trichopodium,new york,1941-04-18T00:00:00+00:00,new york,33,1941,e. lawton [probably elva lawton].
cd3e8e84-afe3-468b-b98b-c66528075714,00516108,w. l. c. muenscher; d. isely,889,united states,plantae,fontinalaceae,fontinalis,novae-angliae,new york,1941-09-09T00:00:00+00:00,new york,28,1941,w. l. c. muenscher; d. isely
45dd625a-8379-4e87-992f-588b0193f41b,barcode-00611160,a. r. hodgdon; margaret gammons; f. drumbeller & pauline wiebeck,3881,united states,plantae,caprifoliaceae,,,new hampshire,1941-07-22T19:41:00-22:00,new hampshire,64,1941,a. r. hodgdon; m. gammons; f. drumbeller & p. wiebeck
d66c4cc9-88bd-47bd-a1d8-5e06c2abfd03,00516281,w. t. winne; w. c. muenscher & e. l. shannon,241,united states,plantae,fontinalaceae,fontinalis,novae-angliae,new york,1941-06-15T00:00:00+00:00,new york,44,1941,w. t. winne; e. l. shannon & w. c. muenscher
e6b89987-73c4-4a6c-856d-a1837462f65b,0000072,"c. a. taylor, jr.",s.n.,united states,plantae,equisetaceae,equisetum,arvense,new york,1941-04-18T00:00:00+00:00,new york,16,1941,c. a. taylor jr.
684c9287-b532-4c55-9ddc-c9b50791664d,conn00017068,"""manning, wayne eyer;""",,united states,plantae,juglandaceae,carya,ovalis,massachusetts,1941-08-20T00:00:00+00:00,massachusetts,20,1941,"manning, wayne eyer;"
21b9bad8-83b9-4176-894f-ba317b8a5c8c,barcode-00577521,c. h. knowlton,,united states,plantae,caprifoliaceae,,,massachusetts,1941-08-30T19:41:00+00:00,massachusetts,14,1941,c. h. knowlton
a946b5ba-202b-4edb-a7e5-2a58ddc885ce,barcode-00569176,e. j. palmer,45558,united states,plantae,cistaceae,,,rhode island,1941-08-23T19:41:00-23:00,rhode island,12,1941,e. j. palmer
31cdd5e5-6a6b-4eba-805a-8763d75c15a6,nha-513178,b. g. s.,,united states,plantae,asteraceae,ambrosia,artemisiifolia,new hampshire,1941-07-22T00:00:00+00:00,new hampshire,8,1941,b. g. s.
99996684-1cc5-427f-a56e-9fa3fd06e070,nha-523934,a. s. pease,29380,united states,plantae,asteraceae,symphyotrichum,lanceolatum,vermont,1941-09-19T00:00:00+00:00,vermont,11,1941,a. s. pease
21beba15-ba93-4352-9c76-badf2815eed7,nha-529893,a. r. hodgdon,4989,united states,plantae,lauraceae,sassafras,albidum,new hampshire,1941-06-17T00:00:00+00:00,new hampshire,13,1941,a. r. hodgdon
3b90cf6d-9358-493a-9b5d-4351e06d73bd,nha-536023,b. g. s.,,united states,plantae,caryophyllaceae,saponaria,officinalis,new hampshire,1941-07-16T00:00:00+00:00,new hampshire,8,1941,b. g. s.
83642e6d-4c2c-460d-9799-f3110aecfa6a,barcode-00295288,e. j. palmer,45570,united states,plantae,celastraceae,,,rhode island,1941-08-23T00:00:00+00:00,rhode island,12,1941,e. j. palmer
899f6c3b-1d1b-4014-86c9-b0e6efcfaf59,nha-552931,a. s. pease,29223,united states,plantae,asteraceae,solidago,gigantea,vermont,1941-08-21T00:00:00+00:00,vermont,11,1941,a. s. pease
b8051711-76d5-4718-83ae-ea2ab193e89f,barcode-00282967,e. j. palmer,45533,united states,plantae,araliaceae,,,rhode island,1941-08-23T00:00:00+00:00,rhode island,12,1941,e. j. palmer
abb81ba1-3aab-4c21-914a-5fd87a8d5864,00622698,d. easton;,,united states,plantae,poaceae,anthoxanthum,odoratum,massachusetts,1941-06-09T00:00:00+00:00,massachusetts,10,1941,d. easton
aada6988-8b86-45ac-a30a-c677f5679153,conn00081077,h.b. correll,14879,united states,plantae,apiaceae,zizia,aurea,massachusetts,1941-05-04T00:00:00+00:00,massachusetts,12,1941,h. b. correll
31daa7de-7341-4077-8eed-556825dacc1a,00437438,w. t. winne,650,united states,plantae,fontinalaceae,fontinalis,antipyretica,new york,1941-10-21T00:00:00+00:00,new york,11,1941,w. t. winne
792d00a4-9b54-45d6-bce1-f2ea8b9b9038,00264367,c. l. gilly,,united states,plantae,ricciaceae,ricciocarpos,natans,new york,1941-10-04T00:00:00+00:00,new york,11,1941,c. l. gilly
4541fc7a-fcd5-42f8-81f2-c9a9f4e64af6,90245633,charles m. boardman,s.n.,united states,plantae,dicranaceae,dicranum,flagellare,pennsylvania,1941-07-19T00:00:00+00:00,pennsylvania,14,1941,c. m. boardman
6c0b0861-bf14-4932-a7f8-6330bb9cba34,00505192,clarence h. knowlton;,,united states,plantae,scrophulariaceae,verbascum,thapsus,vermont,1941-08-18T00:00:00+00:00,vermont,14,1941,c. h. knowlton
aa75d542-e5b2-4fea-b1b9-bfb842cdf2d1,00489806,t. g. yuncker,10557,united states,plantae,fontinalaceae,fontinalis,dalecarlica,pennsylvania,1941-07-07T00:00:00+00:00,pennsylvania,13,1941,t. g. yuncker
c3a1d6b4-9ffe-4daf-b571-2ea70c401183,00447321,w. t. winne,649,united states,plantae,fontinalaceae,fontinalis,dalecarlica,new york,1941-10-21T00:00:00+00:00,new york,11,1941,w. t. winne
45ff2adb-9a9d-43f8-bcf5-807ad0bd361b,00394147,i. m. haring,49,united states,plantae,bryaceae,bryum,creberrimum,new york,1941-05-25T00:00:00+00:00,new york,12,1941,i. m. haring
f60219fe-18be-4d04-857e-75ba9b59c89f,bry-b-0002829,e. b. ogden,"sb-597, 2367",united states,plantae,bartramiaceae,philonotis,fontana,new hampshire,1941-06-27T00:00:00+00:00,new hampshire,11,1941,e. b. ogden
6d7c4299-6745-4e12-bc50-2f28e0fa5d6d,conn00110834,hazel sawyer,15113,united states,plantae,ericaceae,monotropa,uniflora,massachusetts,1941-07-23T00:00:00+00:00,massachusetts,12,1941,h. sawyer
6da9eda3-4264-42d2-8ad0-20a7eef8fc96,neb00016727,irma schnooberger,3834,united states,plantae,hylocomiaceae,hylocomium,splendens,vermont,1941-08-02T00:00:00+00:00,vermont,15,1941,i. schnooberger
2567fe54-a4dc-4e48-ac09-f5830b614e6f,barcode-00231131,a. s. pease,29184,united states,plantae,sarraceniaceae,sarracenia,purpurea,new hampshire,1941-08-19T00:00:00+00:00,new hampshire,11,1941,a. s. pease
153c8a1b-686a-4a6e-be57-b14f32570dba,00490023,t. g. yuncker,10559,united states,plantae,fontinalaceae,fontinalis,dalecarlica,pennsylvania,1941-07-07T00:00:00+00:00,pennsylvania,13,1941,t. g. yuncker
670eb6e0-a4e6-4ba0-8de0-3f1420def334,90080438,i. schnooberger,3729,united states,plantae,fissidentaceae,fissidens,bushii,vermont,1941-07-26T00:00:00+00:00,vermont,15,1941,i. schnooberger
f2538422-a320-4bc9-8baf-129e5b7c85f4,00531119,b. n. gates;,,united states,plantae,asteraceae,achillea,millefolium,massachusetts,1941-11-02T00:00:00+00:00,massachusetts,11,1941,b. n. gates
ac2b284d-d35a-4483-a361-7bbbeaf91caa,barcode-00228440,f. w. hunnewell,17381,united states,plantae,cyperaceae,carex,crinita,massachusetts,1941-06-12T00:00:00+00:00,massachusetts,15,1941,f. w. hunnewell
c51a9f23-99aa-4652-88fb-9783cb3632a9,barcode-00375748,e. j. palmer,45501,united states,plantae,rubiaceae,,,massachusetts,1941-08-14T00:00:00+00:00,massachusetts,12,1941,e. j. palmer
2e607b0f-a193-4e0e-8988-a6d9213bfa1c,49729,"wilkens, h.",s.n.,united states,plantae,bryaceae,webera,sessilis,pennsylvania,1941-10-12T00:00:00+00:00,pennsylvania,11,1941,h. wilkens
11dbb04b-1f31-4efe-80db-d2b14e1b0437,11008,"long, b.",s.n.,united states,plantae,buxbaumiaceae,buxbaumia,aphylla,new jersey,1941-04-13T00:00:00+00:00,new jersey,10,1941,b. h. long
edef4c40-3204-44fd-a885-190a42c7eddc,90247000,charles m. boardman,s.n.,united states,plantae,dicranaceae,dicranum,scoparium,pennsylvania,1941-07-19T00:00:00+00:00,pennsylvania,14,1941,c. m. boardman
15c46fb7-0acb-4587-a5cb-ce1324d9b71b,ph00088145,f. w. pennell,26601,united states,plantae,polytrichaceae,atrichum,undulatum,pennsylvania,1941-05-31T00:00:00+00:00,pennsylvania,13,1941,f. w. pennell
15014020-b6f5-4bcc-aea0-13f650dcaa18,00569831,c. h. knowlton;,,united states,plantae,orchidaceae,pogonia,ophioglossoides,massachusetts,1941-09-25,massachusetts,14,1941,c. h. knowlton
4b3a10c8-a76f-4610-94b8-82ceb620252b,656864,william randolph taylor,s.n.,united states,plantae,wrangeliaceae,griffithsia,globulifera,massachusetts,1941-08-14T00:00:00+00:00,massachusetts,12,1941,w. r. taylor
26d499ce-f367-49c2-9f4a-34c4fd884789,90079103,g.j.ikenberry,594,united states,plantae,encalyptaceae,encalypta,streptocarpa,vermont,1941-08-02T00:00:00+00:00,vermont,13,1941,g. j. ikenberry
c5f2f338-2c78-4f45-9aa7-7b03fa05cf58,barcode-00214615,a. s. pease,28832,united states,plantae,cyperaceae,carex,annectens,new hampshire,1941-07-20T00:00:00+00:00,new hampshire,11,1941,a. s. pease
16b7a506-680c-4037-ad3c-3eb7da9beccc,conn00014448,clarence h. knowlton,,united states,plantae,dryopteridaceae,dryopteris,carthusiana,massachusetts,1941-08-30T00:00:00+00:00,massachusetts,14,1941,c. h. knowlton
eea44b1b-b68a-434b-8112-6d6f36fe4a8b,90079796,j.kucyniak,t.n.384,united states,plantae,leskeaceae,lindbergia,brachyptera,vermont,1941-08-15T00:00:00+00:00,vermont,10,1941,j. kucyniak
0b5a7ca1-0179-4c60-a01f-c7a60ac7ea80,wis-b-0005742,nellie ammons,s.n.,united states,plantae,climaciaceae,climacium,americanum,pennsylvania,1941-08-13T00:00:00+00:00,pennsylvania,13,1941,n. ammons
b2425448-01fd-41b3-8ebf-6779ef5c3051,00447386,w. t. winne,575,united states,plantae,fontinalaceae,fontinalis,dalecarlica,new york,1941-10-05T00:00:00+00:00,new york,11,1941,w. t. winne
ce666303-b4f3-4e8a-871a-29bab323fa17,90252152,otto e. jennings,s.n.,united states,plantae,bryaceae,bryum,argenteum,pennsylvania,1941-11-30T00:00:00+00:00,pennsylvania,14,1941,o. e. jennings
d9aff5d7-1f52-43c1-92ed-ff713477d9cc,barcode-00568682,a. r. hodgdon,5083,united states,plantae,asteraceae,,,new hampshire,1941-06-28T19:41:00+00:00,new hampshire,13,1941,a. r. hodgdon
b2befbd7-087e-42ef-a5b3-136d3d91684a,conn00105859,roy latham,,united states,plantae,cyperaceae,fuirena,pumila,new york,1941-07-12T00:00:00+00:00,new york,9,1941,r. latham
881afc80-3322-4886-9e35-b84e719943ab,00560628,f. w. hunnewell;,"17,416",united states,plantae,liliaceae,clintonia,borealis,massachusetts,1941-06-24T00:00:00+00:00,massachusetts,15,1941,f. w. hunnewell
882ed0fe-7efc-4e5f-bd94-a885f96da3e8,00552031,dexter easton;,,united states,plantae,polygonaceae,polygonum,hydropiperoides,massachusetts,1941-07-05T00:00:00+00:00,massachusetts,14,1941,d. easton
a4307929-2efe-46d4-ad7e-75b5327ba7a6,barcode-00606711,j. a. schafer,,united states,plantae,berberidaceae,,,massachusetts,1941-09-28T19:41:00+00:00,massachusetts,13,1941,j. a. schafer
18c73e1c-dddc-4967-a2b0-1d4c3cb73712,00490177,w. t. winne,691,united states,plantae,fontinalaceae,fontinalis,dalecarlica,new york,1941-10-22T00:00:00+00:00,new york,11,1941,w. t. winne
6a2f225e-76b9-4b83-a927-c15416e9e8a7,00517753,arthur stanley pease;,"28,687",united states,plantae,ericaceae,epigaea,repens,new hampshire,1941-06-04T00:00:00+00:00,new hampshire,11,1941,a. s. pease
8ae21c9f-4d0f-4148-957f-5652e3163364,00633591,b. n. gates;,,united states,plantae,plantaginaceae,linaria,vulgaris,massachusetts,1941-08-22T00:00:00+00:00,massachusetts,11,1941,b. n. gates
6af6733d-d9db-447c-a8d3-d69fc918bf10,00576142,c. h. knowlton;,,united states,plantae,asteraceae,tussilago,farfara,vermont,1941-05-21T00:00:00+00:00,vermont,14,1941,c. h. knowlton
6b2d0f90-15f6-46b6-8f6d-64bae9c79748,00728680,c. schweinfurth;,,united states,plantae,orchidaceae,malaxis,monophyllos,vermont,1941-08-28T00:00:00+00:00,vermont,15,1941,c. schweinfurth
6b446ed3-df29-4f86-a7a5-25d37268bd28,236941,"boardman, charles m.",p116,united states,plantae,amblystegiaceae,leptodictyum,riparium,pennsylvania,1941-06-21T00:00:00+00:00,pennsylvania,14,1941,c. m. boardman
b435885b-987d-40e0-b5cd-40b399798362,conn00117705,g.s. torrey,3837,united states,plantae,lamiaceae,satureja,hortensis,massachusetts,1941-08-16T00:00:00+00:00,massachusetts,12,1941,g. s. torrey
db4d11d7-78f1-446e-a82d-a3b618bf365e,00516465,w. t. winne,278,united states,plantae,fontinalaceae,fontinalis,novae-angliae,new york,1941-07-05T00:00:00+00:00,new york,11,1941,w. t. winne
8b762813-62ad-4bda-9d6a-12de26cb5a06,00700253,a. s. pease;,28800,united states,plantae,poaceae,vahlodea,atropurpurea,new hampshire,1941-07-15T00:00:00+00:00,new hampshire,11,1941,a. s. pease
dda3cc0c-43c6-4b9a-b936-4c0448c5e154,90221836,philotheus b.,s.n.,united states,plantae,sematophyllaceae,sematophyllum,carolinianum,new york,1941-08-17T00:00:00+00:00,new york,13,1941,b. philotheus
b6e8b6a7-28a1-4f19-9097-551a113b529c,90250658,otto e. jennings,s.n.,united states,plantae,aulacomniaceae,aulacomnium,palustre,pennsylvania,1941-06-28T00:00:00+00:00,pennsylvania,14,1941,o. e. jennings
1cac4bdc-b145-4937-9e52-424033558cfe,00517820,j. a. schafer;,163,united states,plantae,ericaceae,epigaea,repens,massachusetts,1941-10-12T00:00:00+00:00,massachusetts,14,1941,j. a. schafer
1c279147-13fe-4790-bce2-7551c629f513,00409371,w. h. wiegmann,,united states,plantae,mniaceae,rhizomnium,punctatum,pennsylvania,1941-07-05T00:00:00+00:00,pennsylvania,14,1941,w. h. wiegmann
6c382fd5-be02-412f-9c28-4bf4914bef3b,00447382,w. t. winne,700,united states,plantae,fontinalaceae,fontinalis,dalecarlica,new york,1941-10-22T00:00:00+00:00,new york,11,1941,w. t. winne
d826578e-c085-4e46-a95d-014544aeb10e,barcode-00567975,e. w. smith,,united states,plantae,juglandaceae,,,massachusetts,1941-05-12T19:41:00-12:00,massachusetts,11,1941,e. w. smith
e24fd687-bbab-4436-8514-2ae3a212cf7b,00448730,a. s. pease;,28672,united states,plantae,brassicaceae,barbarea,vulgaris,vermont,1941-05-29T00:00:00+00:00,vermont,11,1941,a. s. pease
9b71c711-3646-4051-9a9c-5c81bee84995,barcode-00568995,a. s. pease,"28,650",united states,plantae,saxifragaceae,,,new hampshire,1941-05-29T19:41:00+00:00,new hampshire,11,1941,a. s. pease
e0938a84-11dc-4ab2-83d7-de49860f5437,00235725,k. a. wagner,1108,united states,plantae,cephaloziaceae,,,new hampshire,1941-08-26T00:00:00+00:00,new hampshire,12,1941,k. a. wagner
d8dd31b2-1a9a-4b77-a755-e39945288f55,00591058,d. easton;,,united states,plantae,lamiaceae,prunella,vulgaris,massachusetts,1941-07-05T00:00:00+00:00,massachusetts,10,1941,d. easton
14c8183b-dbe8-43a6-bc34-75fa0ee22fd8,barcode-00613773,d. easton,,united states,plantae,poaceae,,,new hampshire,1941-07-07T19:41:00-07:00,new hampshire,9,1941,d. easton
28a29ad7-db84-4abf-814e-2db9b11d37f6,barcode-00606364,c. m. litch,5,united states,plantae,poaceae,,,massachusetts,1941-07-13T19:41:00-13:00,massachusetts,11,1941,c. m. litch
af0b0cf2-62d3-4634-9112-90bcf7e1ef43,00447375,w. t. winne,578,united states,plantae,fontinalaceae,fontinalis,dalecarlica,new york,1941-10-07T00:00:00+00:00,new york,11,1941,w. t. winne
da42a12e-e5b7-406c-8227-660666aa08bb,barcode-00595118,a. s. pease,28598,united states,plantae,poaceae,,,vermont,1941-06-24T19:41:00+00:00,vermont,11,1941,a. s. pease
16a50b2f-c899-47e7-9004-958c0be3df7f,00502934,a. r. hodgdon;,4361,united states,plantae,cabombaceae,brasenia,schreberi,new hampshire,1941-06-28T00:00:00+00:00,new hampshire,13,1941,a. r. hodgdon
510c6da7-42d7-47b6-b599-bc70e14a8a94,conn00058260,w.a. silveus,7122,united states,plantae,poaceae,panicum,longiligulatum,new jersey,1941-06-27T00:00:00+00:00,new jersey,12,1941,w. a. silveus
9dfae8ca-3ad9-4716-b211-1fef016dd162,barcode-00565563,a. s. pease,"28,552",united states,plantae,rosaceae,,,new hampshire,1941-06-12T19:41:00-12:00,new hampshire,11,1941,a. s. pease
dc4533a1-8910-4e8a-b693-525dcebd7312,barcode-00558338,b. n. gates,,united states,plantae,lamiaceae,,,massachusetts,1941-10-26T19:41:00+00:00,massachusetts,11,1941,b. n. gates
18145aaa-c33f-4298-9e4c-69385174c8b1,00721972,e. j. palmer;,45650,united states,plantae,ulmaceae,ulmus,rubra,rhode island,1941-08-31T00:00:00+00:00,rhode island,12,1941,e. j. palmer
52498ff1-478b-4d5a-b40d-de9571091f07,00579465,d. easton;,,united states,plantae,adoxaceae,viburnum,dentatum,massachusetts,1941-06-17T00:00:00+00:00,massachusetts,10,1941,d. easton
af9f5676-81be-4fd4-9076-1e53363e5e51,00328565,t. g. yuncker,10580,united states,plantae,ditrichaceae,ceratodon,purpureus,pennsylvania,1941-07-07T00:00:00+00:00,pennsylvania,13,1941,t. g. yuncker
efcd117e-31bc-492c-8569-24db2edecc39,00461193,j. a. schafer;,85,united states,plantae,ericaceae,gaylussacia,baccata,massachusetts,1941-09-28T00:00:00+00:00,massachusetts,14,1941,j. a. schafer
b386c8db-cc81-445e-870d-cddd10a2eafc,barcode-00573158,d. potter,,united states,plantae,trilliaceae,,,massachusetts,1941-06-17T19:41:00-17:00,massachusetts,9,1941,d. potter
a0aeb207-e9c2-4d39-869b-edfd9261df87,00489781,t. g. yuncker,10557,united states,plantae,fontinalaceae,fontinalis,dalecarlica,pennsylvania,1941-07-07T00:00:00+00:00,pennsylvania,13,1941,t. g. yuncker
