id,dwc:catalogNumber,dwc:recordedBy,dwc:recordNumber,dwc:country,dwc:kingdom,dwc:family,dwc:genus,dwc:specificEpithet,dwc:stateProvince,dwc:eventDate,edit_states,lenghtOfRedcordedBy,year,edit_recordedBy
67ebff29-36ef-489e-b958-b6f087b22513,barcode-00707671,l. j. mehrhoff & d. e. boufford,22308,united states,plantae,lamiaceae,,,massachusetts,2008-08-13T20:08:00-13:00,massachusetts,31,2008.0,d. e. boufford & l. j. mehrhoff
f540d744-01cd-4d57-9221-5feb6a2199b9,barcode-00598792,e. w. wood & d. e. boufford,2352,united states,plantae,rubiaceae,,,massachusetts,,massachusetts,27,,d. e. boufford; e. w. wood
fe563d88-e01d-4bca-adf7-2b26424b60ce,barcode-00582274,d. e. boufford & e. w. wood,25668,united states,plantae,brassicaceae,,,vermont,,vermont,27,,d. e. boufford; e. w. wood
edbd211b-95f4-4d5d-9d8f-16ce407f444d,barcode-00689471,d. e. boufford & e. w. wood,23663,united states,plantae,apiaceae,,,vermont,,vermont,27,,d. e. boufford; e. w. wood
8944ec48-c046-402e-a44b-8ae5c170b719,barcode-00722039,d. e. boufford & e. w. wood,23696,united states,plantae,papaveraceae,,,vermont,,vermont,27,,d. e. boufford; e. w. wood
ae211665-8128-40f2-be56-0ab67f6e33ba,barcode-00561996,d. e. boufford & e. w. wood,23179,united states,plantae,ranunculaceae,,,vermont,,vermont,27,,d. e. boufford; e. w. wood
2131d81c-48b8-45a5-bde1-5b85b477a432,barcode-00524527,d. e. boufford & e. w. wood,23210,united states,plantae,rosaceae,,,vermont,,vermont,27,,d. e. boufford; e. w. wood
091f47cf-6059-4cb6-b0ac-b64ceb4aa734,barcode-00241141,d. e. boufford & e. w. wood,1353,united states,plantae,cyperaceae,,,new hampshire,1974-06-30T00:00:00+00:00,new hampshire,27,1974.0,d. e. boufford; e. w. wood
ecfc5d59-c119-4e27-a759-d7b927c6fb02,barcode-00685229,d. e. boufford; e. w. wood & t. yahara,23643,united states,plantae,bignoniaceae,,,new hampshire,,new hampshire,38,,d. e. boufford; e. w. wood & t. yahara
cc5a333c-14e1-4fe6-a691-8ab1f2e0b6f2,barcode-00643856,d. e. boufford & e. w. wood,23649,united states,plantae,urticaceae,,,massachusetts,,massachusetts,27,,d. e. boufford; e. w. wood
2284071f-8188-4f7f-bb85-332a6fa37d90,barcode-00714238,e. w. wood & d. e. boufford,4733,united states,plantae,cyperaceae,,,vermont,,vermont,27,,d. e. boufford; e. w. wood
b6af4396-97da-4fac-acb7-a32f541d3dea,barcode-00612453,e. w. wood & d. e. boufford,2353,united states,plantae,lamiaceae,,,massachusetts,,massachusetts,27,,d. e. boufford; e. w. wood
8a755606-60ec-4829-9aa7-c19ec9aaf630,barcode-00754240,d. e. boufford & d. s. conant,22913,united states,plantae,thymelaeaceae,,,vermont,,vermont,29,,d. e. boufford & d. s. conant
00323d90-ff04-4204-87ed-9b8920c98cd3,barcode-00293529,d. e. boufford & l. j. mehrhoff,40526,united states,plantae,fabaceae,,,massachusetts,,massachusetts,31,,d. e. boufford & l. j. mehrhoff
8d9e2fd2-4693-4487-a979-15bb0c2761ba,00531875,d. e. boufford; e. w. wood,22765,united states,plantae,asteraceae,artemisia,vulgaris,massachusetts,1981-09-06T00:00:00+00:00,massachusetts,26,1981.0,d. e. boufford; e. w. wood
00150ab1-d991-433d-8ace-b52439ed429b,barcode-00307470,"d. e. boufford, c. x. fu & y. p. zhao",42041,united states,plantae,smilacaceae,,,new hampshire,,new hampshire,37,,"d. e. boufford, c. x. fu & y. p. zhao"
1e0c1cce-0e3d-4fed-b63b-1ef67f79f70d,00587343,e. w. wood; d. e. boufford,2281,united states,plantae,asteraceae,cirsium,vulgare,vermont,1975-08-11T00:00:00+00:00,vermont,26,1975.0,d. e. boufford; e. w. wood
a0acf7ca-35fa-4258-92d1-fe11582a059c,00295043,e. w. wood; d. e. boufford,4685,united states,plantae,celastraceae,celastrus,orbiculatus,massachusetts,1981-09-06T00:00:00+00:00,massachusetts,26,1981.0,d. e. boufford; e. w. wood
d834a411-8138-4ee3-bda8-e60e8b889b40,barcode-00229584,d. e. boufford & d. s. conant,22923,united states,plantae,cyperaceae,,,vermont,1982-06-11T00:00:00+00:00,vermont,29,1982.0,d. e. boufford & d. s. conant
a1c7bc94-89da-4068-b8ce-39015de2a3b9,00572547,d. e. boufford; d. s. conant,22988,united states,plantae,primulaceae,lysimachia,thyrsiflora,vermont,1982-06-18T00:00:00+00:00,vermont,28,1982.0,d. e. boufford & d. s. conant
d939fda9-1ca4-4001-af3e-1b5622d10f7a,224770,david e boufford; d s conant,,united states,plantae,orchidaceae,cypripedium,parviflorum,vermont,1982-06-12T00:00:00+00:00,vermont,26,1982.0,d. e. boufford & d. s. conant
f33daf02-0aa1-4aac-9feb-6a761f9a4c84,00485656,d. e. boufford; e. w. wood,23670,united states,plantae,ranunculaceae,ranunculus,acris,vermont,1986-07-04T00:00:00+00:00,vermont,26,1986.0,d. e. boufford; e. w. wood
9178fbb5-1508-4a79-abf8-e92de3b8bbad,00577975,d. e. boufford; p. s. wang,24946,united states,plantae,woodsiaceae,cystopteris,bulbifera,new hampshire,1989-06-25T00:00:00+00:00,new hampshire,26,1989.0,d. e. boufford; p. s. wang
74711484-b584-441e-bb3c-bf09020f203b,barcode-00295040,d. e. boufford & e. w. wood,23648,united states,plantae,celastraceae,,,new hampshire,1986-05-25T00:00:00+00:00,new hampshire,27,1986.0,d. e. boufford; e. w. wood
5087e2d4-9f00-4424-9822-75916a1d7535,00216078,e. w. wood; d. e. boufford,1336,united states,plantae,lycopodiaceae,diphasiastrum,tristachyum,new hampshire,1974-06-30T00:00:00+00:00,new hampshire,26,1974.0,d. e. boufford; e. w. wood
fc939b1c-30f0-4a10-95fe-c42c41b6c08c,00659414,e. w. wood; d. e. boufford,1347,united states,plantae,rosaceae,spiraea,latifolia,new hampshire,1974-06-30T00:00:00+00:00,new hampshire,26,1974.0,d. e. boufford; e. w. wood
a948f9ad-7bfa-4c29-aefc-ae4d444c4042,00685229,d. e. boufford; e. w. wood; t. yahara,23643,united states,plantae,bignoniaceae,catalpa,speciosa,new hampshire,1985-09-21T00:00:00+00:00,new hampshire,37,1985.0,d. e. boufford; e. w. wood; t. yahara
c05a08c4-8251-4196-bf40-8420dc93a73d,v0302321wis,d.e. boufford; e.w. wood,21198,united states,plantae,juncaceae,juncus,effusus,pennsylvania,,pennsylvania,25,,d. e. boufford & e. w. wood
86742641-8e2f-4738-a394-b9972f82c085,00694788,d. e. boufford; b. e. dutton; j. wen,25449,united states,plantae,equisetaceae,equisetum,pratense,new hampshire,1991-05-01T00:00:00+00:00,new hampshire,36,1991.0,d. e. boufford; b. e. dutton; j. wen
ad08e623-c2d1-4289-8fc5-5ac9f12767b7,barcode-00295044,e. w. wood & d. e. boufford,4685,united states,plantae,celastraceae,,,massachusetts,1981-09-06T00:00:00+00:00,massachusetts,27,1981.0,d. e. boufford; e. w. wood
96722625-6de6-4117-ad66-c32e0b7cd9fa,barcode-00460410,"d. e. boufford, m. kato & c. mouri",42900,united states,plantae,caryophyllaceae,,,massachusetts,2011-07-09T00:00:00+00:00,massachusetts,34,2011.0,"d. e. boufford, m. kato & c. mouri"
46ea0341-f7bb-414c-a270-9be219ace835,barcode-00460422,d. e. boufford & yi sun,42899,united states,plantae,scrophulariaceae,,,massachusetts,2011-06-09T00:00:00+00:00,massachusetts,23,2011.0,d. e. boufford & yi sun
38747746-6b72-442e-a0fd-98498799dfdb,barcode-00241554,d. e. boufford & d. s. conant,22925,united states,plantae,cyperaceae,,,vermont,1982-06-11T00:00:00+00:00,vermont,29,1982.0,d. e. boufford & d. s. conant
b9e53408-033e-45db-8bc5-5d5a55c9fa18,barcode-00266461,d. e. boufford & e. w. wood,23170,united states,plantae,apiaceae,,,vermont,1983-08-17T00:00:00+00:00,vermont,27,1983.0,d. e. boufford; e. w. wood
5a84ff68-beb7-4137-9b6c-74d275c2e295,barcode-00483195,d. e. boufford & e. w. wood,23693,united states,plantae,apiaceae,,,vermont,,vermont,27,,d. e. boufford; e. w. wood
bca4a170-62ad-4745-ac0e-b4a8774511d5,barcode-00553155,e. w. wood & d. e. boufford,4730,united states,plantae,asteraceae,,,vermont,,vermont,27,,d. e. boufford; e. w. wood
60948291-f74c-4456-9036-e45c4db545fe,barcode-00552246,"e. w. wood, d. e. boufford & m. marshall",2309,united states,plantae,polygonaceae,,,vermont,,vermont,40,,"d. e. boufford, e. w. wood, m. marshall"
aa111916-cec9-42bf-ae40-6dc9c934cf14,barcode-00612793,d. e. boufford & e. w. wood,23000,united states,plantae,caryophyllaceae,,,vermont,,vermont,27,,d. e. boufford; e. w. wood
c645299e-a9e0-4a87-94ed-f97de10421cf,barcode-00759882,d. e. boufford & e. w. wood,23671,united states,plantae,ranunculaceae,,,vermont,,vermont,27,,d. e. boufford; e. w. wood
530cb27f-a28f-4537-a26e-0c03a8014707,barcode-00587121,d. e. boufford & e. w. wood,23298,united states,plantae,asteraceae,,,vermont,,vermont,27,,d. e. boufford; e. w. wood
af05268d-c48e-4f8f-b960-b3fcbe6b6411,barcode-00587136,e. w. wood & d. e. boufford,2328,united states,plantae,asteraceae,,,vermont,,vermont,27,,d. e. boufford; e. w. wood
6d2d0ab5-ec09-4ade-b0c7-894d2b40ed01,barcode-00531875,d. e. boufford & e. w. wood,22765,united states,plantae,asteraceae,,,massachusetts,,massachusetts,27,,d. e. boufford; e. w. wood
f92c2f79-f9ed-4cf7-b9af-ebdaa7eeb126,conn00070288,"""mehrhoff, leslie j; boufford, david; brackley, frankie; duan, lihong; okada, michiko; shimizu, akiko""",22110,united states,plantae,rhamnaceae,rhamnus,catharticus,new hampshire,2003-06-11T00:00:00+00:00,new hampshire,71,2003.0,l. j. mehrhoff; d. e. boufford;f. brackley;l. duan;m. okada; a. shimizu
6658e18d-4bad-45fa-8cc6-b122a0d54dfe,barcode-00610231,"d. e. boufford, h. ohashi & e. w. wood",23928,united states,plantae,rubiaceae,,,vermont,,vermont,38,,"d. e. boufford, h. ohashi & e. w. wood"
d70ac43c-41a8-445c-90a7-89e66782d2ce,barcode-00266462,d. e. boufford & e. w. wood,23170,united states,plantae,apiaceae,,,vermont,1983-08-17T00:00:00+00:00,vermont,27,1983.0,d. e. boufford; e. w. wood
1a3a7184-4289-4ac5-b741-adf4ecfe531c,barcode-00689062,d. e. boufford & e. w. wood,23296,united states,plantae,poaceae,,,vermont,,vermont,27,,d. e. boufford; e. w. wood
63a77cb0-c1d9-4a73-b574-f86d75f2760b,barcode-00741549,d. e. boufford & d. s. conant,22937,united states,plantae,orchidaceae,,,vermont,,vermont,29,,d. e. boufford & d. s. conant
120840d3-a588-4f0e-a4fc-1b2bfdded91a,barcode-00773906,e. w. wood & d. e. boufford,2341,united states,plantae,aquifoliaceae,,,vermont,,vermont,27,,d. e. boufford; e. w. wood
b381da6c-76ae-4dc1-aaea-badc7644dc1b,barcode-00421632,"d. e. boufford, m. kato & c. mouri",42903,united states,plantae,apiaceae,,,new hampshire,2011-07-10T00:00:00+00:00,new hampshire,34,2011.0,"d. e. boufford, m. kato & c. mouri"
e4129256-837f-4bb4-ae07-ff42e99d950e,barcode-00307471,"d. e. boufford, c. x. fu & y. p. zhao",42042,united states,plantae,polygonaceae,,,new hampshire,,new hampshire,37,,"d. e. boufford, c. x. fu & y. p. zhao"
392e4678-7ad8-4551-b254-a6fd75ac4cb2,00551227,d. e. boufford; d. s. conant,22935,united states,plantae,dryopteridaceae,dryopteris,goldiana,vermont,1982-06-12T00:00:00+00:00,vermont,28,1982.0,d. e. boufford & d. s. conant
fb8c8a62-378d-45cb-bacb-aa304cc28095,barcode-00145018,d. e. boufford & e. w. wood,23172,united states,plantae,orchidaceae,,,vermont,1983-08-18T00:00:00+00:00,vermont,27,1983.0,d. e. boufford; e. w. wood
872d9cb6-9509-4f76-8651-b0227dc14131,nha-700690,d. e. boufford; e. w. wood,25699,united states,plantae,malvaceae,abutilon,theophrasti,new hampshire,1991-08-17T00:00:00+00:00,new hampshire,26,1991.0,d. e. boufford; e. w. wood
b27f9a01-38d8-4981-b667-0a42160b1a91,nha-647370,h. e. ahles; d. e. boufford,76358,united states,plantae,taxaceae,taxus,canadensis,new hampshire,1973-04-22T00:00:00+00:00,new hampshire,27,1973.0,h. e. ahles; d. e. boufford
3a091d4a-545b-4abd-9631-38b6c1aaa834,00502584,e. w. wood; d. e. boufford; q. x. xiang,4897,united states,plantae,cornaceae,cornus,rugosa,vermont,1989-06-19T00:00:00+00:00,vermont,39,1989.0,e. w. wood; d. e. boufford; q. x. xiang
1235761e-862e-4b12-903d-bfc465217d00,barcode-00293531,d. e. boufford & l. j. mehrhoff,40525,united states,plantae,scrophulariaceae,scrophularia,lanceolata,massachusetts,,massachusetts,31,,d. e. boufford & l. j. mehrhoff
ac3c5a5a-a89b-49fe-be35-7b297bc2f196,00752066,e. w. wood; d. e. boufford,1357,united states,plantae,polygalaceae,polygala,polygama,new hampshire,1974-06-30T00:00:00+00:00,new hampshire,26,1974.0,d. e. boufford; e. w. wood
f1b5423e-12c4-46dd-a939-01f1d20108ac,00720503,e. w. wood; d. e. boufford,1339,united states,plantae,osmundaceae,osmunda,regalis,new hampshire,1974-06-30T00:00:00+00:00,new hampshire,26,1974.0,d. e. boufford; e. w. wood
0b34cec9-021d-44e2-9c07-7c663c3b2e1c,00767833,e. w. wood; d. e. boufford,2347,united states,plantae,aquifoliaceae,ilex,verticillata,vermont,1975-08-12T00:00:00+00:00,vermont,26,1975.0,d. e. boufford; e. w. wood
eb8c3240-6916-42b1-84c9-77811b9859e5,00632203,e. w. wood; d. e. boufford,1367,united states,plantae,lycopodiaceae,spinulum,annotinum,new hampshire,1974-06-30T00:00:00+00:00,new hampshire,26,1974.0,d. e. boufford; e. w. wood
36419e46-d415-4fee-9f2a-50855b89fe99,00214198,e. w. wood; d. e. boufford,2344,united states,plantae,lycopodiaceae,diphasiastrum,digitatum,vermont,1975-08-12T00:00:00+00:00,vermont,26,1975.0,d. e. boufford; e. w. wood
b8be29a9-1d11-4e64-8f09-377299d85955,barcode-00606566,d. e. boufford & e. w. wood,23844,united states,plantae,berberidaceae,,,new hampshire,,new hampshire,27,,d. e. boufford; e. w. wood
b91938d1-a447-423f-a56a-63a6134614f4,vsc0051003,"d. e. boufford, e. w. wood, m. marshall",,united states,plantae,cyperaceae,scirpus,georgianus,vermont,1975-08-11T00:00:00+00:00,vermont,39,1975.0,"d. e. boufford, e. w. wood, m. marshall"
d30b34e2-c08c-4903-bf8a-72460dad7f8e,v0314879wis,d. e. boufford & e. w. wood,21092,united states,plantae,poaceae,glyceria,striata,pennsylvania,1979-06-07T00:00:00+00:00,pennsylvania,27,1979.0,d. e. boufford; e. w. wood
1ebc816d-b7a1-4017-b0cd-1864c5b72b13,00656656,d. e. boufford; j. murata; h. ohashi; e. w. wood,23920,united states,plantae,boraginaceae,myosotis,arvensis,new hampshire,1988-06-19T00:00:00+00:00,new hampshire,48,1988.0,"d. e. boufford, j. murata, h. ohashi & e. w. wood"
a6907871-7326-4aab-bcae-1e3cca4044e0,00742067,d. e. boufford; h. ohashi; e. w. wood,23922,united states,plantae,rosaceae,rubus,setosus,vermont,1988-07-03T00:00:00+00:00,vermont,37,1988.0,d. e. boufford; h. ohashi; e. w. wood
b502dda5-00d2-4fc5-9cb6-c46c792f6841,nha-510164,d. e. boufford; j. murata;h. ohashi;e. w. wood,23920,united states,plantae,boraginaceae,myosotis,arvensis,new hampshire,1988-06-19T00:00:00+00:00,new hampshire,46,1988.0,d. e. boufford; j. murata;h. ohashi;e. w. wood
a0d621b1-bb96-4774-ae53-86182fc45cbc,00295042,l. j. mehrhoff; david boufford; lihong duan; michiko okada; akiko shimizu,22108,united states,plantae,celastraceae,celastrus,orbiculatus,new hampshire,2003-06-11T00:00:00+00:00,new hampshire,61,2003.0,l. j. mehrhoff; d. e. boufford; l. duan; m. okada; a. shimizu
20c9a393-9904-4bd6-894f-db78552dc9d6,00463237,d. e. boufford; e. w. wood,23673,united states,plantae,fabaceae,vicia,cracca,vermont,1986-07-04T00:00:00+00:00,vermont,26,1986.0,d. e. boufford; e. w. wood
ea44681c-6912-45e7-be2a-1758471d0f92,00523780,d. e. boufford; e. w. wood,23661,united states,plantae,apiaceae,carum,carvi,vermont,1986-07-04T00:00:00+00:00,vermont,26,1986.0,d. e. boufford; e. w. wood
0c30d6f3-c359-4449-ab2a-dc48848a3ddd,00587121,d. e. boufford; e. w. wood,23298,united states,plantae,asteraceae,arctium,lappa,vermont,1983-08-21T00:00:00+00:00,vermont,26,1983.0,d. e. boufford; e. w. wood
4ae55810-bfef-447a-af46-98ed6a4bebd0,00295041,d. e. boufford; e. w. wood; q. y. xiang,25282,united states,plantae,celastraceae,celastrus,orbiculatus,new hampshire,1990-07-08T00:00:00+00:00,new hampshire,39,1990.0,d. e. boufford; e. w. wood; q. y. xiang
0bf4c75b-3b6c-413b-b28a-b3d48d83787c,00577211,d. e. boufford; e. w. wood,23700,united states,plantae,boraginaceae,myosotis,scorpioides,vermont,1986-07-06T00:00:00+00:00,vermont,26,1986.0,d. e. boufford; e. w. wood
1bc0c4d2-dbb5-4f1a-9f22-0346d669ee26,00582274,d. e. boufford; e. w. wood,25668,united states,plantae,brassicaceae,lepidium,densiflorum,vermont,1991-07-05T00:00:00+00:00,vermont,26,1991.0,d. e. boufford; e. w. wood
1727eb25-ec43-4fbf-b94b-bfd9f4aecd55,00587244,d. e. boufford; r. l. angelo,25291,united states,plantae,asteraceae,carduus,nutans,rhode island,1990-07-19T00:00:00+00:00,rhode island,28,1990.0,d. e. boufford; r. l. angelo
fe8d8e08-dffc-4f2f-9ba0-0dafd339503d,00483196,d. e. boufford; e. w. wood,23693,united states,plantae,apiaceae,angelica,atropurpurea,vermont,1986-07-06T00:00:00+00:00,vermont,26,1986.0,d. e. boufford; e. w. wood
10f9b746-7b33-4281-8f93-467ea0e24656,barcode-00573324,e. w. wood; d. e. boufford & q. x. xiang,4894,united states,plantae,trilliaceae,,,vermont,,vermont,40,,e. w. wood; d. e. boufford & q. x. xiang
3a69dfb4-943b-4a83-912c-9ebd85102a21,00773238,d. e. boufford; e. w. wood,23329,united states,plantae,violaceae,viola,canadensis,vermont,1984-05-21T00:00:00+00:00,vermont,26,1984.0,d. e. boufford; e. w. wood
fe0479c8-6906-4a52-9522-b40beb4ceb35,barcode-00421633,"d. e. boufford, m. kato & c. mouri",42903,united states,plantae,apiaceae,,,new hampshire,2011-07-10T00:00:00+00:00,new hampshire,34,2011.0,"d. e. boufford, m. kato & c. mouri"
0c498210-5c73-435c-b7cd-a902f7c573bb,00684446,e. w. wood; d. e. boufford; m. marshall,2289,united states,plantae,asteraceae,oligoneuron,album,vermont,1975-08-11T00:00:00+00:00,vermont,39,1975.0,"d. e. boufford, e. w. wood, m. marshall"
b2628e42-b42c-4eb0-8451-8741b5956319,00706662,d. e. boufford; e. w. wood; l. schram,15401,united states,plantae,equisetaceae,equisetum,sylvaticum,new hampshire,1974-08-22T00:00:00+00:00,new hampshire,37,1974.0,d. e. boufford; e. w. wood; l. schram
2956b6ed-687f-4223-ad96-bc3ce62b07d1,00706425,d. e. boufford; d. s. conant,22926,united states,plantae,equisetaceae,equisetum,scirpoides,vermont,1982-06-11T00:00:00+00:00,vermont,28,1982.0,d. e. boufford & d. s. conant
b262d246-0652-4dfc-9957-4f6c32a76441,00647821,d. e. boufford; e. w. wood,23215,united states,plantae,lycopodiaceae,dendrolycopodium,dendroideum,vermont,1983-08-19T00:00:00+00:00,vermont,26,1983.0,d. e. boufford; e. w. wood
c05ed191-4b0a-4d68-965e-47628e4043bb,00563076,d. e. boufford; e. w. wood,23832,united states,plantae,saxifragaceae,saxifraga,pensylvanica,vermont,1987-07-06T00:00:00+00:00,vermont,26,1987.0,d. e. boufford; e. w. wood
88cffb86-9b7c-4b87-a1bf-f572bed76087,00581961,d. e. boufford; e. w. wood,25654,united states,plantae,crassulaceae,sedum,acre,vermont,1991-07-04T00:00:00+00:00,vermont,26,1991.0,d. e. boufford; e. w. wood
2f4a19f5-4bf2-4d0c-a3b4-57f051b74f36,00718682,d. e. boufford; e. w. wood,23819,united states,plantae,asteraceae,tragopogon,pratensis,vermont,1987-07-05T00:00:00+00:00,vermont,26,1987.0,d. e. boufford; e. w. wood
85651adf-6a16-41d5-b47a-45e679167eca,00587275,d. e. boufford; e. w. wood,25692,united states,plantae,asteraceae,centaurea,jacea,vermont,1991-07-06T00:00:00+00:00,vermont,26,1991.0,d. e. boufford; e. w. wood
e40dd47b-eaca-42a8-affd-c21166cbf50b,00728937,d. e. boufford; e. w. wood,,united states,plantae,orchidaceae,platanthera,huronensis,vermont,1987-09-26,vermont,26,1987.0,d. e. boufford; e. w. wood
890691d4-4240-4271-abc3-fc79ab9bb452,nha-543603,h. e. ahles; d. boufford,76354,united states,plantae,ulmaceae,ulmus,americana,new hampshire,,new hampshire,27,,h. e. ahles; d. e. boufford
95fb299b-3c5f-440a-b8a0-bf8446f8736c,00733572,d. e. boufford; e. w. wood,23306,united states,plantae,woodsiaceae,athyrium,filix-femina,vermont,1983-08-21T00:00:00+00:00,vermont,26,1983.0,d. e. boufford; e. w. wood
26450e5f-8afc-449f-bee9-52492cd6234c,00583507,d. e. boufford; e. w. wood,25288,united states,plantae,poaceae,phleum,pratense,rhode island,1990-07-19T00:00:00+00:00,rhode island,26,1990.0,d. e. boufford; e. w. wood
a6e74233-b0f7-48c9-9a06-e045e20ba50a,barcode-00551545,d. e. boufford & e. w. wood,25684,united states,plantae,athyriaceae,,,vermont,,vermont,27,,d. e. boufford; e. w. wood
d464a6af-5088-4f7a-9007-a610921d00f0,lsu00077977,harry e. ahles; d. e. boufford,76349,united states,plantae,liliaceae,allium,tricoccum,new hampshire,1973-04-21T00:00:00+00:00,new hampshire,30,1973.0,harry e. ahles; d. e. boufford
12702168-25ff-48b1-a1c3-b02e185b1fea,conn00155172,"""mehrhoff, leslie j; boufford, david; brackley, frankie; duan, lihong; okada, michiko; shimizu, akiko""",22127,united states,plantae,rosaceae,amelanchier,,new hampshire,2003-06-11T00:00:00+00:00,new hampshire,71,2003.0,l. j. mehrhoff; d. e. boufford;f. brackley;l. duan;m. okada; a. shimizu
01c4b77d-bf19-45d8-b196-c1fe3099a15f,00460409,d. e. boufford; m. kato; c. mouri,42905,united states,plantae,caryophyllaceae,spergularia,rubra,new hampshire,2011-07-10T00:00:00+00:00,new hampshire,33,2011.0,"d. e. boufford, m. kato & c. mouri"
135ef1f1-ca2c-4bac-b176-ef6bb1826c07,barcode-00230755,e. w. wood & d. e. boufford,4703,united states,plantae,pinaceae,larix,laricina,vermont,1982-07-03T00:00:00+00:00,vermont,27,1982.0,d. e. boufford; e. w. wood
bc01e06e-e40b-4ff6-a0cc-7f41aca0b7d2,00653049,d. e. boufford; e. w. wood,23005,united states,plantae,rosaceae,potentilla,palustris,vermont,1982-07-05T00:00:00+00:00,vermont,26,1982.0,d. e. boufford; e. w. wood
883a9966-52b4-4323-a857-fc516fcc5a65,00758417,d. e. boufford; d. s. conant,22914,united states,plantae,salicaceae,salix,lucida,vermont,1982-06-11T00:00:00+00:00,vermont,28,1982.0,d. e. boufford & d. s. conant
0365eba2-10b0-4449-8032-5f5d62f5184a,00505485,e. w. wood; d. e. boufford,2345,united states,plantae,asparagaceae,maianthemum,canadense,vermont,1975-08-12T00:00:00+00:00,vermont,26,1975.0,d. e. boufford; e. w. wood
9bd22d99-8559-4bb2-b6e1-30853f7ebdc6,00659895,d. e. boufford; d. s. conant,22973,united states,plantae,salicaceae,populus,balsamifera,vermont,1982-06-16T00:00:00+00:00,vermont,28,1982.0,d. e. boufford & d. s. conant
14aa98f5-73ef-4af2-b5b6-f536bc8592a8,00756256,e. w. wood; d. e. boufford,4754,united states,plantae,rosaceae,potentilla,fruticosa,vermont,1983-08-21T00:00:00+00:00,vermont,26,1983.0,d. e. boufford; e. w. wood
23a3f6d1-3552-4a1f-a51a-01f7741ac524,00649944,d. e. boufford; e. w. wood,23301,united states,plantae,rosaceae,agrimonia,striata,vermont,1983-08-21T00:00:00+00:00,vermont,26,1983.0,d. e. boufford; e. w. wood
6343fb20-5a08-40ac-b862-fb8d9bc1ee0c,00730446,j. wen; d. e. boufford; b. e. dutton,784,united states,plantae,hamamelidaceae,hamamelis,virginiana,massachusetts,1991-05-01T00:00:00+00:00,massachusetts,36,1991.0,d. e. boufford; b. e. dutton; j. wen
04f639fa-1fb0-4ea2-99c2-30cb89ba8d9c,barcode-00551124,e. w. wood & d. e. boufford,1343,united states,plantae,lythraceae,,,new hampshire,,new hampshire,27,,d. e. boufford; e. w. wood
50bb3c65-4361-4ade-93a4-f57357e1a339,barcode-00295043,e. w. wood & d. e. boufford,4685,united states,plantae,celastraceae,celastrus,orbiculatus,massachusetts,1981-09-06T00:00:00+00:00,massachusetts,27,1981.0,d. e. boufford; e. w. wood
6205cb92-ab63-4dde-bb08-389948fb273a,lsu00104192,harry e. ahles; d. e. boufford,76355,united states,plantae,aceraceae,acer,negundo,new hampshire,1973-04-22T00:00:00+00:00,new hampshire,30,1973.0,harry e. ahles; d. e. boufford
33bde0a8-3f26-48fe-901d-250696647178,00613279,d. e. boufford; e. w. wood,23282,united states,plantae,poaceae,hordeum,jubatum,new hampshire,1983-08-20T00:00:00+00:00,new hampshire,26,1983.0,d. e. boufford; e. w. wood
4db2f373-7c0c-4f1e-b74b-274e49dbe7e0,nha-513472,d. e. boufford; h. ohashi;e. w. wood,23930,united states,plantae,brassicaceae,alliaria,petiolata,new hampshire,1988-07-05T00:00:00+00:00,new hampshire,36,1988.0,d. e. boufford; h. ohashi;e. w. wood
8dcc14e4-b0e3-4658-8845-6b00173f1d96,00617772,d. e. boufford; e. w. wood,25707,united states,plantae,brassicaceae,erysimum,cheiranthoides,vermont,1992-06-02T00:00:00+00:00,vermont,26,1992.0,d. e. boufford; e. w. wood
8e65aea0-985b-4edd-a461-2726b329f301,00610231,d. e. boufford; h. ohashi; e. w. wood,23928,united states,plantae,rubiaceae,galium,mollugo,vermont,1988-07-05T00:00:00+00:00,vermont,37,1988.0,d. e. boufford; h. ohashi; e. w. wood
905aa955-a6c4-45c7-b4dd-4351601a3243,00707671,l. j. mehrhoff; d. boufford,22308,united states,plantae,lamiaceae,trichostema,brachiatum,massachusetts,2008-08-13T00:00:00+00:00,massachusetts,30,2008.0,d. e. boufford & l. j. mehrhoff
9f18b4f4-eb99-4b4d-8525-d499420420cd,00703301,d. e. boufford; e. w. wood,23016,united states,plantae,rosaceae,filipendula,ulmaria,vermont,1982-07-04T00:00:00+00:00,vermont,26,1982.0,d. e. boufford; e. w. wood
14ce1f96-357c-4440-a5e2-8589919c8739,00730910,e. w. wood; d. e. boufford,4718,united states,plantae,grossulariaceae,ribes,lacustre,vermont,1982-07-06T00:00:00+00:00,vermont,26,1982.0,d. e. boufford; e. w. wood
f69d23d9-05c9-4f2e-bcc3-3cb58f403610,00688894,e. w. wood; d. e. boufford; m. marshall,2307,united states,plantae,rosaceae,geum,aleppicum,vermont,1975-08-11T00:00:00+00:00,vermont,39,1975.0,"d. e. boufford, e. w. wood, m. marshall"
78241b81-72f4-4612-87d0-b9bb106b3ec2,00739371,d. e. boufford; d. s. conant,22918,united states,plantae,ophioglossaceae,botrychium,matricariifolium,vermont,1982-06-11T00:00:00+00:00,vermont,28,1982.0,d. e. boufford & d. s. conant
0f006906-e896-449d-ad77-e21381b3690c,nha-542580,h. e. ahles; d. boufford,76350,united states,plantae,papaveraceae,sanguinaria,canadensis,new hampshire,1973-04-22T00:00:00+00:00,new hampshire,27,1973.0,h. e. ahles; d. e. boufford
